RecordID,Date,Year,Month,YearMonth,Type,Category,Department,Actual,Budget,Variance
R01116,2024-09-01,2024,9,2024-09,Expense,Professional Services,Sales,6481.98,7393.99,-912.0
R01117,2024-09-01,2024,9,2024-09,Expense,Office Supplies,Sales,2380.2,2031.26,348.94
R01118,2024-09-01,2024,9,2024-09,Expense,Marketing Spend,Marketing,65665.41,64070.77,1594.64
R01119,2024-09-01,2024,9,2024-09,Expense,Office Supplies,Marketing,2378.72,2199.57,179.15
R01120,2024-09-01,2024,9,2024-09,Expense,Salaries,Operations,98859.45,85655.53,13203.92
R01121,2024-09-01,2024,9,2024-09,Expense,Rent & Utilities,Operations,11512.79,12840.49,-1327.7
R01122,2024-09-01,2024,9,2024-09,Expense,Software & Tools,Operations,9118.55,9196.7,-78.15
R01123,2024-09-01,2024,9,2024-09,Expense,Professional Services,Operations,6712.38,7939.13,-1226.75
R01124,2024-09-01,2024,9,2024-09,Expense,Training,Operations,3239.0,3145.79,93.21
R01125,2024-09-01,2024,9,2024-09,Expense,Rent & Utilities,IT,12177.67,13771.19,-1593.52
R01126,2024-09-01,2024,9,2024-09,Expense,Software & Tools,IT,14724.91,15687.26,-962.34
R01127,2024-09-01,2024,9,2024-09,Expense,Travel,IT,4739.2,5672.4,-933.2
R01128,2024-09-01,2024,9,2024-09,Expense,Rent & Utilities,HR,13606.45,13973.65,-367.2
R01129,2024-09-01,2024,9,2024-09,Expense,Software & Tools,HR,8354.62,8612.42,-257.8
R01130,2024-09-01,2024,9,2024-09,Expense,Travel,HR,4721.28,5684.88,-963.6
R01131,2024-09-01,2024,9,2024-09,Expense,Office Supplies,HR,1892.8,2009.94,-117.15
R01132,2024-09-01,2024,9,2024-09,Expense,Salaries,Finance,86843.55,91454.26,-4610.71
R01133,2024-09-01,2024,9,2024-09,Expense,Marketing Spend,Finance,26911.19,28553.28,-1642.09
R01134,2024-09-01,2024,9,2024-09,Expense,Travel,Finance,5786.38,5543.96,242.42
R01135,2024-09-01,2024,9,2024-09,Expense,Professional Services,Finance,7724.75,7265.76,459.0
R01136,2024-09-01,2024,9,2024-09,Expense,Training,Finance,3720.83,3028.75,692.08
R01137,2024-09-01,2024,9,2024-09,Expense,Software & Tools,R&D,8619.41,9049.89,-430.49
R01138,2024-09-01,2024,9,2024-09,Expense,Travel,R&D,4956.17,5444.11,-487.93
R01139,2024-09-01,2024,9,2024-09,Expense,Professional Services,R&D,7066.17,7315.75,-249.58
R01140,2024-09-01,2024,9,2024-09,Expense,Office Supplies,R&D,2335.94,2212.5,123.44
R01141,2024-10-01,2024,10,2024-10,Revenue,Product Sales,R&D,308848.32,276498.19,32350.13
R01142,2024-10-01,2024,10,2024-10,Revenue,Service Revenue,R&D,136958.22,148323.34,-11365.12
R01143,2024-10-01,2024,10,2024-10,Revenue,Subscription,R&D,203994.82,185238.59,18756.23
R01144,2024-10-01,2024,10,2024-10,Revenue,Licensing,Operations,72452.38,67587.04,4865.34
R01145,2024-10-01,2024,10,2024-10,Expense,Marketing Spend,Sales,30863.96,27193.42,3670.54
R01146,2024-10-01,2024,10,2024-10,Expense,Rent & Utilities,Sales,14490.45,12077.97,2412.48
R01147,2024-10-01,2024,10,2024-10,Expense,Training,Sales,3669.21,3255.4,413.81
R01148,2024-10-01,2024,10,2024-10,Expense,Travel,Marketing,6155.81,5510.7,645.11
R01149,2024-10-01,2024,10,2024-10,Expense,Training,Marketing,3113.66,3266.16,-152.5
R01150,2024-10-01,2024,10,2024-10,Expense,Marketing Spend,Operations,27645.82,26333.1,1312.72
R01151,2024-10-01,2024,10,2024-10,Expense,Software & Tools,Operations,7542.87,8178.35,-635.49
R01152,2024-10-01,2024,10,2024-10,Expense,Travel,Operations,5398.87,5059.88,339.0
R01153,2024-10-01,2024,10,2024-10,Expense,Professional Services,Operations,8560.3,8010.76,549.53
R01154,2024-10-01,2024,10,2024-10,Expense,Office Supplies,Operations,2474.8,1987.26,487.54
R01155,2024-10-01,2024,10,2024-10,Expense,Marketing Spend,IT,26165.28,26807.26,-641.98
R01156,2024-10-01,2024,10,2024-10,Expense,Rent & Utilities,IT,13856.15,12203.87,1652.28
R01157,2024-10-01,2024,10,2024-10,Expense,Software & Tools,IT,14061.43,14960.95,-899.52
R01158,2024-10-01,2024,10,2024-10,Expense,Travel,IT,4770.16,5718.1,-947.94
R01159,2024-10-01,2024,10,2024-10,Expense,Professional Services,IT,6794.64,7772.43,-977.8
R01160,2024-10-01,2024,10,2024-10,Expense,Office Supplies,IT,2237.74,2228.5,9.24
R01161,2024-10-01,2024,10,2024-10,Expense,Training,IT,2794.79,3169.31,-374.52
R01162,2024-10-01,2024,10,2024-10,Expense,Salaries,HR,81237.8,88190.59,-6952.79
R01163,2024-10-01,2024,10,2024-10,Expense,Marketing Spend,HR,27242.76,27770.65,-527.89
R01164,2024-10-01,2024,10,2024-10,Expense,Software & Tools,HR,7790.05,9163.61,-1373.56
R01165,2024-10-01,2024,10,2024-10,Expense,Office Supplies,HR,2234.13,2168.18,65.95
R01166,2024-10-01,2024,10,2024-10,Expense,Training,HR,3210.76,3241.29,-30.53
R01167,2024-10-01,2024,10,2024-10,Expense,Salaries,Finance,86705.39,96080.23,-9374.84
R01168,2024-10-01,2024,10,2024-10,Expense,Rent & Utilities,Finance,12209.51,12327.96,-118.45
R01169,2024-10-01,2024,10,2024-10,Expense,Travel,Finance,6190.15,5249.39,940.76
R01170,2024-10-01,2024,10,2024-10,Expense,Professional Services,Finance,7794.36,7924.92,-130.56
R01171,2024-10-01,2024,10,2024-10,Expense,Office Supplies,Finance,2109.88,2331.29,-221.41
R01172,2024-10-01,2024,10,2024-10,Expense,Training,Finance,3624.0,3058.11,565.89
R01173,2024-10-01,2024,10,2024-10,Expense,Rent & Utilities,R&D,14413.63,11949.96,2463.66
R01174,2024-10-01,2024,10,2024-10,Expense,Software & Tools,R&D,8813.39,8434.77,378.61
R01175,2024-10-01,2024,10,2024-10,Expense,Professional Services,R&D,6690.13,7108.94,-418.81
R01176,2024-10-01,2024,10,2024-10,Expense,Office Supplies,R&D,2133.65,2247.14,-113.49
R01177,2024-11-01,2024,11,2024-11,Revenue,Product Sales,R&D,303016.71,271943.35,31073.36
R01178,2024-11-01,2024,11,2024-11,Revenue,Service Revenue,Sales,159604.65,149314.58,10290.07
R01179,2024-11-01,2024,11,2024-11,Revenue,Subscription,Operations,187121.78,178887.87,8233.91
R01180,2024-11-01,2024,11,2024-11,Revenue,Licensing,Sales,75595.33,71032.66,4562.67
R01181,2024-11-01,2024,11,2024-11,Expense,Salaries,Sales,109803.65,123325.73,-13522.08
R01182,2024-11-01,2024,11,2024-11,Expense,Rent & Utilities,Sales,12630.01,11952.92,677.09
R01183,2024-11-01,2024,11,2024-11,Expense,Software & Tools,Sales,7398.49,9081.83,-1683.34
R01184,2024-11-01,2024,11,2024-11,Expense,Office Supplies,Sales,2378.53,2174.86,203.67
R01185,2024-11-01,2024,11,2024-11,Expense,Training,Sales,3361.82,2987.2,374.62
R01186,2024-11-01,2024,11,2024-11,Expense,Salaries,Marketing,98472.76,88042.25,10430.52
R01187,2024-11-01,2024,11,2024-11,Expense,Rent & Utilities,Marketing,14339.48,13898.13,441.36
R01188,2024-11-01,2024,11,2024-11,Expense,Travel,Marketing,4904.54,5377.91,-473.37
R01189,2024-11-01,2024,11,2024-11,Expense,Professional Services,Marketing,6484.54,7624.46,-1139.92
R01190,2024-11-01,2024,11,2024-11,Expense,Office Supplies,Marketing,2480.49,2056.96,423.53
R01191,2024-11-01,2024,11,2024-11,Expense,Training,Marketing,2864.36,3456.45,-592.09
R01192,2024-11-01,2024,11,2024-11,Expense,Software & Tools,Operations,8513.49,8405.53,107.96
R01193,2024-11-01,2024,11,2024-11,Expense,Professional Services,Operations,7450.15,8088.51,-638.36
R01194,2024-11-01,2024,11,2024-11,Expense,Rent & Utilities,IT,11245.8,13355.49,-2109.69
R01195,2024-11-01,2024,11,2024-11,Expense,Travel,IT,6093.44,5046.75,1046.7
R01196,2024-11-01,2024,11,2024-11,Expense,Professional Services,IT,7950.98,7160.68,790.3
R01197,2024-11-01,2024,11,2024-11,Expense,Office Supplies,IT,2050.58,2251.92,-201.34
R01198,2024-11-01,2024,11,2024-11,Expense,Training,IT,3388.69,3281.27,107.42
R01199,2024-11-01,2024,11,2024-11,Expense,Salaries,HR,105254.39,85064.5,20189.9
R01200,2024-11-01,2024,11,2024-11,Expense,Rent & Utilities,HR,14760.76,12161.15,2599.61
R01201,2024-11-01,2024,11,2024-11,Expense,Software & Tools,HR,7783.35,8019.27,-235.91
R01202,2024-11-01,2024,11,2024-11,Expense,Professional Services,HR,7758.9,7091.12,667.78
R01203,2024-11-01,2024,11,2024-11,Expense,Office Supplies,HR,2342.5,2138.25,204.25
R01204,2024-11-01,2024,11,2024-11,Expense,Rent & Utilities,Finance,13688.21,13917.21,-229.0
R01205,2024-11-01,2024,11,2024-11,Expense,Travel,Finance,5611.76,5607.09,4.68
R01206,2024-11-01,2024,11,2024-11,Expense,Office Supplies,Finance,1962.21,2267.3,-305.08
R01207,2024-11-01,2024,11,2024-11,Expense,Training,Finance,3465.08,3173.71,291.37
R01208,2024-11-01,2024,11,2024-11,Expense,Salaries,R&D,103872.58,113253.19,-9380.61
R01209,2024-11-01,2024,11,2024-11,Expense,Travel,R&D,5684.73,5502.48,182.25
R01210,2024-11-01,2024,11,2024-11,Expense,Office Supplies,R&D,2246.06,2252.94,-6.88
R01211,2024-12-01,2024,12,2024-12,Revenue,Product Sales,Operations,255324.26,295925.36,-40601.1
R01212,2024-12-01,2024,12,2024-12,Revenue,Service Revenue,Sales,166577.59,158883.06,7694.53
R01213,2024-12-01,2024,12,2024-12,Revenue,Subscription,R&D,188637.02,190036.54,-1399.52
R01214,2024-12-01,2024,12,2024-12,Revenue,Licensing,R&D,75253.77,72199.67,3054.1
R01215,2024-12-01,2024,12,2024-12,Expense,Rent & Utilities,Sales,11963.9,13283.28,-1319.38
R01216,2024-12-01,2024,12,2024-12,Expense,Software & Tools,Sales,8160.51,8259.29,-98.78
R01217,2024-12-01,2024,12,2024-12,Expense,Travel,Sales,5930.55,5187.92,742.62
R01218,2024-12-01,2024,12,2024-12,Expense,Professional Services,Sales,6524.24,7801.12,-1276.88
R01219,2024-12-01,2024,12,2024-12,Expense,Office Supplies,Sales,2318.59,2129.73,188.86
R01220,2024-12-01,2024,12,2024-12,Expense,Training,Sales,3252.81,3048.45,204.35
R01221,2024-12-01,2024,12,2024-12,Expense,Salaries,Marketing,86768.59,97850.86,-11082.27
R01222,2024-12-01,2024,12,2024-12,Expense,Marketing Spend,Marketing,62857.39,56384.87,6472.52
R01223,2024-12-01,2024,12,2024-12,Expense,Rent & Utilities,Marketing,12631.52,13806.06,-1174.54
R01224,2024-12-01,2024,12,2024-12,Expense,Software & Tools,Marketing,7580.67,8389.36,-808.68
R01225,2024-12-01,2024,12,2024-12,Expense,Travel,Marketing,4798.33,5463.81,-665.48
R01226,2024-12-01,2024,12,2024-12,Expense,Professional Services,Marketing,6496.15,7819.36,-1323.2
R01227,2024-12-01,2024,12,2024-12,Expense,Office Supplies,Marketing,1917.24,2074.85,-157.61
R01228,2024-12-01,2024,12,2024-12,Expense,Salaries,Operations,91649.11,86243.46,5405.65
R01229,2024-12-01,2024,12,2024-12,Expense,Rent & Utilities,Operations,13453.65,13599.49,-145.83
R01230,2024-12-01,2024,12,2024-12,Expense,Travel,Operations,5004.3,5250.89,-246.59
R01231,2024-12-01,2024,12,2024-12,Expense,Professional Services,Operations,6836.9,7911.62,-1074.72
R01232,2024-12-01,2024,12,2024-12,Expense,Office Supplies,Operations,2118.52,2192.5,-73.98
R01233,2024-12-01,2024,12,2024-12,Expense,Salaries,IT,100930.63,87060.57,13870.06
R01234,2024-12-01,2024,12,2024-12,Expense,Professional Services,IT,7243.33,7686.81,-443.48
R01235,2024-12-01,2024,12,2024-12,Expense,Office Supplies,IT,2395.53,2093.92,301.61
R01236,2024-12-01,2024,12,2024-12,Expense,Training,IT,3012.55,3153.31,-140.76
R01237,2024-12-01,2024,12,2024-12,Expense,Office Supplies,HR,2312.87,2059.22,253.65
R01238,2024-12-01,2024,12,2024-12,Expense,Training,HR,3374.61,3146.55,228.06
R01239,2024-12-01,2024,12,2024-12,Expense,Salaries,Finance,81820.32,84469.65,-2649.33
R01240,2024-12-01,2024,12,2024-12,Expense,Rent & Utilities,Finance,11830.36,12786.36,-956.0
R01241,2024-12-01,2024,12,2024-12,Expense,Software & Tools,Finance,9707.19,8004.5,1702.7
R01242,2024-12-01,2024,12,2024-12,Expense,Travel,Finance,5692.38,5772.99,-80.61
R01243,2024-12-01,2024,12,2024-12,Expense,Training,Finance,3129.13,3174.65,-45.52
R01244,2024-12-01,2024,12,2024-12,Expense,Marketing Spend,R&D,24180.28,26259.37,-2079.09
R01245,2024-12-01,2024,12,2024-12,Expense,Rent & Utilities,R&D,11725.4,13924.66,-2199.26
R01246,2024-12-01,2024,12,2024-12,Expense,Software & Tools,R&D,8982.19,8952.58,29.62
R01247,2024-12-01,2024,12,2024-12,Expense,Travel,R&D,4828.51,5146.49,-317.98
R01248,2024-12-01,2024,12,2024-12,Expense,Professional Services,R&D,7868.6,7436.96,431.64
R01249,2024-12-01,2024,12,2024-12,Expense,Office Supplies,R&D,2175.17,2305.68,-130.51
R01250,2025-01-01,2025,1,2025-01,Revenue,Product Sales,R&D,336869.3,321699.97,15169.33
R01251,2025-01-01,2025,1,2025-01,Revenue,Service Revenue,R&D,175416.58,159035.02,16381.56
R01252,2025-01-01,2025,1,2025-01,Revenue,Subscription,R&D,231133.13,205750.92,25382.21
R01253,2025-01-01,2025,1,2025-01,Revenue,Licensing,Operations,83519.1,81270.17,2248.93
R01254,2025-01-01,2025,1,2025-01,Expense,Salaries,Sales,123225.62,129376.34,-6150.72
R01255,2025-01-01,2025,1,2025-01,Expense,Software & Tools,Sales,9924.18,9472.13,452.05
R01256,2025-01-01,2025,1,2025-01,Expense,Professional Services,Sales,8287.64,8398.24,-110.6
R01257,2025-01-01,2025,1,2025-01,Expense,Training,Sales,3360.58,3438.34,-77.76
R01258,2025-01-01,2025,1,2025-01,Expense,Salaries,Marketing,84345.86,92337.36,-7991.5
R01259,2025-01-01,2025,1,2025-01,Expense,Software & Tools,Marketing,10176.02,8714.6,1461.42
R01260,2025-01-01,2025,1,2025-01,Expense,Salaries,Operations,105438.94,89589.85,15849.09
R01261,2025-01-01,2025,1,2025-01,Expense,Travel,Operations,6226.71,5303.3,923.42
R01262,2025-01-01,2025,1,2025-01,Expense,Professional Services,Operations,8351.48,7809.24,542.24
R01263,2025-01-01,2025,1,2025-01,Expense,Training,Operations,3025.62,3540.87,-515.25
R01264,2025-01-01,2025,1,2025-01,Expense,Salaries,IT,86323.43,98556.89,-12233.46
R01265,2025-01-01,2025,1,2025-01,Expense,Marketing Spend,IT,28876.23,27824.82,1051.4
R01266,2025-01-01,2025,1,2025-01,Expense,Professional Services,IT,8636.98,8054.52,582.47
R01267,2025-01-01,2025,1,2025-01,Expense,Training,IT,3742.31,3481.16,261.15
R01268,2025-01-01,2025,1,2025-01,Expense,Salaries,HR,92566.14,101085.35,-8519.21
R01269,2025-01-01,2025,1,2025-01,Expense,Marketing Spend,HR,31875.9,28802.65,3073.25
R01270,2025-01-01,2025,1,2025-01,Expense,Software & Tools,HR,8284.75,9593.73,-1308.98
R01271,2025-01-01,2025,1,2025-01,Expense,Travel,HR,6062.85,5504.24,558.61
R01272,2025-01-01,2025,1,2025-01,Expense,Professional Services,HR,6689.2,7895.52,-1206.31
R01273,2025-01-01,2025,1,2025-01,Expense,Training,HR,3216.05,3276.18,-60.13
R01274,2025-01-01,2025,1,2025-01,Expense,Salaries,Finance,93505.39,100986.86,-7481.47
R01275,2025-01-01,2025,1,2025-01,Expense,Marketing Spend,Finance,28065.17,26379.9,1685.26
R01276,2025-01-01,2025,1,2025-01,Expense,Software & Tools,Finance,7813.2,9193.89,-1380.68
R01277,2025-01-01,2025,1,2025-01,Expense,Professional Services,Finance,7657.0,8197.58,-540.59
R01278,2025-01-01,2025,1,2025-01,Expense,Office Supplies,Finance,2455.21,2293.31,161.9
R01279,2025-01-01,2025,1,2025-01,Expense,Training,Finance,3317.69,3229.17,88.52
R01280,2025-01-01,2025,1,2025-01,Expense,Marketing Spend,R&D,26495.18,28430.3,-1935.13
R01281,2025-01-01,2025,1,2025-01,Expense,Software & Tools,R&D,10090.82,8737.82,1353.0
R01282,2025-01-01,2025,1,2025-01,Expense,Travel,R&D,5103.13,5527.15,-424.02
R01283,2025-01-01,2025,1,2025-01,Expense,Professional Services,R&D,6664.53,8360.58,-1696.04
R01284,2025-02-01,2025,2,2025-02,Revenue,Product Sales,Operations,299070.39,312641.8,-13571.41
R01285,2025-02-01,2025,2,2025-02,Revenue,Service Revenue,R&D,187002.4,175337.94,11664.46
R01286,2025-02-01,2025,2,2025-02,Revenue,Subscription,Sales,213040.9,208401.38,4639.52
R01287,2025-02-01,2025,2,2025-02,Revenue,Licensing,Sales,78297.21,80227.81,-1930.6
R01288,2025-02-01,2025,2,2025-02,Expense,Marketing Spend,Sales,24098.96,30214.6,-6115.64
R01289,2025-02-01,2025,2,2025-02,Expense,Rent & Utilities,Sales,11641.04,12773.11,-1132.06
R01290,2025-02-01,2025,2,2025-02,Expense,Software & Tools,Sales,8669.19,9393.52,-724.34
R01291,2025-02-01,2025,2,2025-02,Expense,Travel,Sales,5506.23,5757.33,-251.1
R01292,2025-02-01,2025,2,2025-02,Expense,Professional Services,Sales,8690.12,8299.16,390.97
R01293,2025-02-01,2025,2,2025-02,Expense,Office Supplies,Sales,2426.85,2225.93,200.92
R01294,2025-02-01,2025,2,2025-02,Expense,Salaries,Marketing,109105.75,99077.6,10028.15
R01295,2025-02-01,2025,2,2025-02,Expense,Marketing Spend,Marketing,62309.54,66450.49,-4140.95
R01296,2025-02-01,2025,2,2025-02,Expense,Software & Tools,Marketing,9514.73,8738.62,776.11
R01297,2025-02-01,2025,2,2025-02,Expense,Travel,Marketing,5437.85,5362.34,75.51
R01298,2025-02-01,2025,2,2025-02,Expense,Office Supplies,Marketing,2460.1,2061.01,399.08
R01299,2025-02-01,2025,2,2025-02,Expense,Training,Marketing,3099.09,3216.77,-117.67
R01300,2025-02-01,2025,2,2025-02,Expense,Salaries,Operations,86264.27,96046.13,-9781.86
R01301,2025-02-01,2025,2,2025-02,Expense,Marketing Spend,Operations,27306.12,27448.36,-142.25
R01302,2025-02-01,2025,2,2025-02,Expense,Travel,Operations,5314.66,5247.69,66.97
R01303,2025-02-01,2025,2,2025-02,Expense,Office Supplies,Operations,2104.02,2167.63,-63.61
R01304,2025-02-01,2025,2,2025-02,Expense,Training,Operations,3021.6,3512.23,-490.63
R01305,2025-02-01,2025,2,2025-02,Expense,Salaries,IT,99052.93,89470.42,9582.51
R01306,2025-02-01,2025,2,2025-02,Expense,Marketing Spend,IT,31439.21,26611.78,4827.43
R01307,2025-02-01,2025,2,2025-02,Expense,Software & Tools,IT,14085.5,17303.27,-3217.77
R01308,2025-02-01,2025,2,2025-02,Expense,Travel,IT,6204.2,5303.25,900.95
R01309,2025-02-01,2025,2,2025-02,Expense,Office Supplies,IT,2247.92,2336.57,-88.65
R01310,2025-02-01,2025,2,2025-02,Expense,Software & Tools,HR,8379.89,8657.47,-277.58
R01311,2025-02-01,2025,2,2025-02,Expense,Travel,HR,5420.78,5639.92,-219.14
R01312,2025-02-01,2025,2,2025-02,Expense,Professional Services,HR,8289.81,7423.0,866.82
R01313,2025-02-01,2025,2,2025-02,Expense,Office Supplies,HR,2242.25,2346.24,-104.0
R01314,2025-02-01,2025,2,2025-02,Expense,Marketing Spend,Finance,28395.18,26151.76,2243.42
R01315,2025-02-01,2025,2,2025-02,Expense,Rent & Utilities,Finance,13091.3,12450.41,640.89
R01316,2025-02-01,2025,2,2025-02,Expense,Software & Tools,Finance,10184.79,9610.33,574.46
R01317,2025-02-01,2025,2,2025-02,Expense,Travel,Finance,4832.41,5312.47,-480.06
R01318,2025-02-01,2025,2,2025-02,Expense,Professional Services,Finance,8893.18,7389.92,1503.26
R01319,2025-02-01,2025,2,2025-02,Expense,Training,Finance,3845.11,3296.36,548.75
R01320,2025-02-01,2025,2,2025-02,Expense,Marketing Spend,R&D,29072.42,26620.23,2452.19
R01321,2025-02-01,2025,2,2025-02,Expense,Rent & Utilities,R&D,15206.27,14338.11,868.17
R01322,2025-02-01,2025,2,2025-02,Expense,Office Supplies,R&D,2128.98,2173.23,-44.25
R01323,2025-03-01,2025,3,2025-03,Revenue,Product Sales,Operations,322578.36,322384.83,193.53
R01324,2025-03-01,2025,3,2025-03,Revenue,Service Revenue,Sales,184337.02,177261.88,7075.14
R01325,2025-03-01,2025,3,2025-03,Revenue,Subscription,R&D,218796.6,233171.94,-14375.34
R01326,2025-03-01,2025,3,2025-03,Revenue,Licensing,Sales,79520.7,84725.11,-5204.41
R01327,2025-03-01,2025,3,2025-03,Expense,Salaries,Sales,143648.29,137815.05,5833.23
R01328,2025-03-01,2025,3,2025-03,Expense,Marketing Spend,Sales,27758.99,27876.87,-117.88
R01329,2025-03-01,2025,3,2025-03,Expense,Rent & Utilities,Sales,13509.73,13253.15,256.58
R01330,2025-03-01,2025,3,2025-03,Expense,Software & Tools,Sales,8724.44,8346.82,377.62
R01331,2025-03-01,2025,3,2025-03,Expense,Training,Sales,2943.77,3199.88,-256.11
R01332,2025-03-01,2025,3,2025-03,Expense,Salaries,Marketing,86833.55,95869.8,-9036.25
R01333,2025-03-01,2025,3,2025-03,Expense,Marketing Spend,Marketing,68048.11,60587.51,7460.61
R01334,2025-03-01,2025,3,2025-03,Expense,Rent & Utilities,Marketing,14699.3,13102.04,1597.26
R01335,2025-03-01,2025,3,2025-03,Expense,Software & Tools,Marketing,9149.26,9076.93,72.33
R01336,2025-03-01,2025,3,2025-03,Expense,Professional Services,Marketing,7707.75,7567.0,140.75
R01337,2025-03-01,2025,3,2025-03,Expense,Office Supplies,Marketing,2493.08,2322.03,171.06
R01338,2025-03-01,2025,3,2025-03,Expense,Training,Marketing,3460.17,3199.4,260.77
R01339,2025-03-01,2025,3,2025-03,Expense,Marketing Spend,Operations,23832.23,28009.0,-4176.76
R01340,2025-03-01,2025,3,2025-03,Expense,Travel,Operations,5287.59,5599.28,-311.69
R01341,2025-03-01,2025,3,2025-03,Expense,Professional Services,Operations,8716.42,7322.07,1394.35
R01342,2025-03-01,2025,3,2025-03,Expense,Office Supplies,Operations,2368.63,2154.61,214.02
R01343,2025-03-01,2025,3,2025-03,Expense,Marketing Spend,IT,31504.65,28239.94,3264.71
R01344,2025-03-01,2025,3,2025-03,Expense,Rent & Utilities,IT,13161.22,13036.14,125.08
R01345,2025-03-01,2025,3,2025-03,Expense,Marketing Spend,HR,28374.6,25943.99,2430.62
R01346,2025-03-01,2025,3,2025-03,Expense,Software & Tools,HR,7669.82,8332.81,-662.99
R01347,2025-03-01,2025,3,2025-03,Expense,Travel,HR,5740.15,5567.93,172.22
R01348,2025-03-01,2025,3,2025-03,Expense,Office Supplies,HR,2348.66,2139.33,209.33
R01349,2025-03-01,2025,3,2025-03,Expense,Training,HR,3457.21,3351.77,105.44
R01350,2025-03-01,2025,3,2025-03,Expense,Salaries,Finance,91786.56,89200.5,2586.06
R01351,2025-03-01,2025,3,2025-03,Expense,Marketing Spend,Finance,27124.53,28506.92,-1382.39
R01352,2025-03-01,2025,3,2025-03,Expense,Software & Tools,Finance,10202.13,9011.09,1191.04
R01353,2025-03-01,2025,3,2025-03,Expense,Training,Finance,3288.19,3120.11,168.08
R01354,2025-03-01,2025,3,2025-03,Expense,Salaries,R&D,118486.38,120466.22,-1979.84
R01355,2025-03-01,2025,3,2025-03,Expense,Marketing Spend,R&D,24962.29,29066.99,-4104.7
R01356,2025-03-01,2025,3,2025-03,Expense,Travel,R&D,5937.45,5918.57,18.88
R01357,2025-03-01,2025,3,2025-03,Expense,Professional Services,R&D,7391.74,8387.83,-996.09
R01358,2025-03-01,2025,3,2025-03,Expense,Office Supplies,R&D,2238.15,2124.74,113.41
R01359,2025-03-01,2025,3,2025-03,Expense,Training,R&D,3704.84,3421.36,283.49
R01360,2025-04-01,2025,4,2025-04,Revenue,Product Sales,R&D,323371.09,327075.16,-3704.07
R01361,2025-04-01,2025,4,2025-04,Revenue,Service Revenue,R&D,171274.22,184697.57,-13423.35
R01362,2025-04-01,2025,4,2025-04,Revenue,Subscription,Sales,202537.31,221747.9,-19210.59
R01363,2025-04-01,2025,4,2025-04,Revenue,Licensing,Operations,77926.82,83781.93,-5855.11
R01364,2025-04-01,2025,4,2025-04,Expense,Rent & Utilities,Sales,11990.69,12980.83,-990.15
R01365,2025-04-01,2025,4,2025-04,Expense,Software & Tools,Sales,9626.67,9442.45,184.22
R01366,2025-04-01,2025,4,2025-04,Expense,Training,Sales,3123.2,3465.47,-342.27
R01367,2025-04-01,2025,4,2025-04,Expense,Salaries,Marketing,83567.93,95690.82,-12122.88
R01368,2025-04-01,2025,4,2025-04,Expense,Rent & Utilities,Marketing,14616.91,14110.0,506.9
R01369,2025-04-01,2025,4,2025-04,Expense,Software & Tools,Marketing,7770.05,8493.49,-723.44
R01370,2025-04-01,2025,4,2025-04,Expense,Salaries,Operations,84387.61,98568.29,-14180.68
R01371,2025-04-01,2025,4,2025-04,Expense,Marketing Spend,Operations,26558.44,27942.71,-1384.27
R01372,2025-04-01,2025,4,2025-04,Expense,Rent & Utilities,Operations,12427.24,13241.93,-814.69
R01373,2025-04-01,2025,4,2025-04,Expense,Software & Tools,Operations,7982.56,9286.88,-1304.31
R01374,2025-04-01,2025,4,2025-04,Expense,Professional Services,Operations,8485.43,7696.44,789.0
R01375,2025-04-01,2025,4,2025-04,Expense,Office Supplies,Operations,2479.23,2329.58,149.65
R01376,2025-04-01,2025,4,2025-04,Expense,Salaries,IT,82911.19,101192.34,-18281.15
R01377,2025-04-01,2025,4,2025-04,Expense,Marketing Spend,IT,26218.19,29006.64,-2788.45
R01378,2025-04-01,2025,4,2025-04,Expense,Travel,IT,6191.72,5188.68,1003.04
R01379,2025-04-01,2025,4,2025-04,Expense,Professional Services,IT,8130.52,7291.96,838.56
R01380,2025-04-01,2025,4,2025-04,Expense,Office Supplies,IT,2356.09,2181.68,174.42
R01381,2025-04-01,2025,4,2025-04,Expense,Training,IT,3139.6,3337.19,-197.59
R01382,2025-04-01,2025,4,2025-04,Expense,Salaries,HR,103282.49,99010.33,4272.15
R01383,2025-04-01,2025,4,2025-04,Expense,Marketing Spend,HR,30903.61,26271.78,4631.82
R01384,2025-04-01,2025,4,2025-04,Expense,Rent & Utilities,HR,14762.4,13177.64,1584.76
R01385,2025-04-01,2025,4,2025-04,Expense,Travel,HR,6090.45,5512.47,577.98
R01386,2025-04-01,2025,4,2025-04,Expense,Professional Services,HR,7564.54,8114.81,-550.27
R01387,2025-04-01,2025,4,2025-04,Expense,Office Supplies,HR,2538.22,2150.72,387.5
R01388,2025-04-01,2025,4,2025-04,Expense,Training,HR,3252.41,3422.74,-170.34
R01389,2025-04-01,2025,4,2025-04,Expense,Marketing Spend,Finance,29291.81,27328.89,1962.92
R01390,2025-04-01,2025,4,2025-04,Expense,Travel,Finance,5439.13,6041.97,-602.84
R01391,2025-04-01,2025,4,2025-04,Expense,Training,Finance,3142.88,3369.25,-226.37
R01392,2025-04-01,2025,4,2025-04,Expense,Rent & Utilities,R&D,12236.3,12935.1,-698.8
R01393,2025-04-01,2025,4,2025-04,Expense,Software & Tools,R&D,7873.08,8844.07,-970.99
R01394,2025-04-01,2025,4,2025-04,Expense,Travel,R&D,5048.81,5642.4,-593.59
